year,age,survivors
1946,6,96325
1946,7,96270
1946,8,96228
1946,9,96191
1946,10,96160
1946,11,96131
1946,12,96100
1946,13,96070
1946,14,96037
1946,15,96000
1946,16,95959
1946,17,95912
1946,18,95857
1946,19,95799
1946,20,95740
1946,21,95676
1946,22,95609
1946,23,95539
1946,24,95466
1946,25,95391
1946,26,95315
1946,27,95241
1946,28,95165
1946,29,95089
1946,30,95014
1946,31,94937
1946,32,94859
1946,33,94778
1946,34,94694
1946,35,94604
1946,36,94508
1946,37,94410
1946,38,94306
1946,39,94191
1946,40,94068
1946,41,93931
1946,42,93789
1946,43,93631
1946,44,93459
1946,45,93276
1946,46,93073
1946,47,92859
1946,48,92616
1946,49,92351
1946,50,92068
1946,51,91761
1946,52,91439
1946,53,91093
1946,54,90716
1946,55,90306
1946,56,89857
1946,57,89378
1946,58,88859
1946,59,88315
1946,60,87734
1946,61,87110
1946,62,86457
1946,63,85745
1946,64,85001
1946,65,84215
1946,66,83373
1946,67,82462
1946,68,81478
1946,69,80435
1946,70,79300
1946,71,78118
1946,72,76847
1946,73,75481
1946,74,74017
1946,75,72447
1946,76,70754
1946,77,68924
1946,78,66954
1946,79,64843
1946,80,62589
1946,81,60182
1946,82,57609
1946,83,54866
1946,84,51947
1946,85,48848
1946,86,45577
1946,87,42150
1946,88,38599
1946,89,34965
1946,90,31299
1946,91,27656
1946,92,24094
1946,93,20670
1946,94,17438
1946,95,14446
1946,96,11747
1946,97,9375
1946,98,7347
1946,99,5656
1946,100,4284
1946,101,3187
1946,102,2327
1946,103,1664
1946,104,1164
1946,105,795
1946,106,530
1946,107,343
1946,108,215
1946,109,131
1946,110,77
1946,111,43
1946,112,23
1946,113,12
1946,114,6
1946,115,3
1946,116,1
1946,117,0
1946,118,0
1946,119,0
1947,0,100000
1947,1,97204
1947,2,96975
1947,3,96847
1947,4,96751
1947,5,96680
1947,6,96616
1947,7,96567
1947,8,96525
1947,9,96491
1947,10,96461
1947,11,96430
1947,12,96401
1947,13,96371
1947,14,96339
1947,15,96303
1947,16,96262
1947,17,96212
1947,18,96158
1947,19,96100
1947,20,96037
1947,21,95973
1947,22,95904
1947,23,95832
1947,24,95759
1947,25,95686
1947,26,95612
1947,27,95539
1947,28,95466
1947,29,95394
1947,30,95321
1947,31,95247
1947,32,95170
1947,33,95092
1947,34,95008
1947,35,94919
1947,36,94829
1947,37,94733
1947,38,94627
1947,39,94514
1947,40,94390
1947,41,94258
1947,42,94113
1947,43,93953
1947,44,93788
1947,45,93604
1947,46,93407
1947,47,93184
1947,48,92940
1947,49,92680
1947,50,92401
1947,51,92105
1947,52,91788
1947,53,91443
1947,54,91067
1947,55,90657
1947,56,90215
1947,57,89738
1947,58,89236
1947,59,88703
1947,60,88131
1947,61,87528
1947,62,86870
1947,63,86177
1947,64,85451
1947,65,84675
1947,66,83834
1947,67,82922
1947,68,81954
1947,69,80904
1947,70,79809
1947,71,78635
1947,72,77371
1947,73,76013
1947,74,74554
1947,75,72989
1947,76,71300
1947,77,69473
1947,78,67505
1947,79,65397
1947,80,63145
1947,81,60740
1947,82,58170
1947,83,55426
1947,84,52501
1947,85,49391
1947,86,46103
1947,87,42656
1947,88,39080
1947,89,35418
1947,90,31722
1947,91,28048
1947,92,24454
1947,93,20997
1947,94,17731
1947,95,14704
1947,96,11971
1947,97,9566
1947,98,7506
1947,99,5788
1947,100,4390
1947,101,3272
1947,102,2393
1947,103,1715
1947,104,1202
1947,105,823
1947,106,549
1947,107,357
1947,108,225
1947,109,137
1947,110,81
1947,111,46
1947,112,25
1947,113,13
1947,114,6
1947,115,3
1947,116,1
1947,117,1
1947,118,0
1947,119,0
1948,0,100000
1948,1,97213
1948,2,97002
1948,3,96889
1948,4,96800
1948,5,96724
1948,6,96665
1948,7,96619
1948,8,96580
1948,9,96547
1948,10,96515
1948,11,96486
1948,12,96457
1948,13,96427
1948,14,96396
1948,15,96361
1948,16,96318
1948,17,96268
1948,18,96215
1948,19,96153
1948,20,96090
1948,21,96023
1948,22,95953
1948,23,95881
1948,24,95810
1948,25,95737
1948,26,95666
1948,27,95595
1948,28,95525
1948,29,95456
1948,30,95386
1948,31,95312
1948,32,95239
1948,33,95159
1948,34,95078
1948,35,94993
1948,36,94905
1948,37,94808
1948,38,94703
1948,39,94591
1948,40,94467
1948,41,94332
1948,42,94186
1948,43,94035
1948,44,93869
1948,45,93687
1948,46,93483
1948,47,93259
1948,48,93021
1948,49,92767
1948,50,92495
1948,51,92205
1948,52,91889
1948,53,91543
1948,54,91170
1948,55,90764
1948,56,90324
1948,57,89862
1948,58,89373
1948,59,88848
1948,60,88292
1948,61,87688
1948,62,87047
1948,63,86378
1948,64,85662
1948,65,84887
1948,66,84046
1948,67,83150
1948,68,82179
1948,69,81163
1948,70,80079
1948,71,78915
1948,72,77662
1948,73,76313
1948,74,74865
1948,75,73309
1948,76,71629
1948,77,69810
1948,78,67851
1948,79,65751
1948,80,63509
1948,81,61114
1948,82,58552
1948,83,55816
1948,84,52895
1948,85,49784
1948,86,46490
1948,87,43032
1948,88,39442
1948,89,35764
1948,90,32050
1948,91,28356
1948,92,24741
1948,93,21261
1948,94,17971
1948,95,14919
1948,96,12159
1948,97,9729
1948,98,7645
1948,99,5903
1948,100,4485
1948,101,3348
1948,102,2453
1948,103,1761
1948,104,1237
1948,105,849
1948,106,568
1948,107,370
1948,108,234
1948,109,143
1948,110,84
1948,111,48
1948,112,26
1948,113,14
1948,114,7
1948,115,3
1948,116,1
1948,117,1
1948,118,0
1948,119,0
1949,0,100000
1949,1,97264
1949,2,97066
1949,3,96946
1949,4,96854
1949,5,96783
1949,6,96730
1949,7,96686
1949,8,96648
1949,9,96613
1949,10,96582
1949,11,96553
1949,12,96525
1949,13,96497
1949,14,96467
1949,15,96430
1949,16,96386
1949,17,96338
1949,18,96280
1949,19,96218
1949,20,96153
1949,21,96084
1949,22,96014
1949,23,95944
1949,24,95873
1949,25,95802
1949,26,95733
1949,27,95665
1949,28,95598
1949,29,95531
1949,30,95460
1949,31,95390
1949,32,95315
1949,33,95238
1949,34,95160
1949,35,95077
1949,36,94987
1949,37,94890
1949,38,94787
1949,39,94671
1949,40,94545
1949,41,94411
1949,42,94271
1949,43,94121
1949,44,93952
1949,45,93765
1949,46,93560
1949,47,93340
1949,48,93108
1949,49,92858
1949,50,92591
1949,51,92300
1949,52,91983
1949,53,91641
1949,54,91267
1949,55,90861
1949,56,90435
1949,57,89982
1949,58,89499
1949,59,88985
1949,60,88431
1949,61,87839
1949,62,87220
1949,63,86557
1949,64,85841
1949,65,85066
1949,66,84234
1949,67,83335
1949,68,82393
1949,69,81387
1949,70,80313
1949,71,79160
1949,72,77917
1949,73,76578
1949,74,75139
1949,75,73593
1949,76,71922
1949,77,70113
1949,78,68162
1949,79,66072
1949,80,63840
1949,81,61456
1949,82,58905
1949,83,56178
1949,84,53262
1949,85,50151
1949,86,46853
1949,87,43386
1949,88,39784
1949,89,36093
1949,90,32363
1949,91,28651
1949,92,25017
1949,93,21516
1949,94,18204
1949,95,15127
1949,96,12343
1949,97,9889
1949,98,7781
1949,99,6017
1949,100,4578
1949,101,3424
1949,102,2513
1949,103,1808
1949,104,1273
1949,105,875
1949,106,587
1949,107,383
1949,108,243
1949,109,149
1949,110,88
1949,111,50
1949,112,27
1949,113,14
1949,114,7
1949,115,3
1949,116,1
1949,117,1
1949,118,0
1949,119,0
1950,0,100000
1950,1,97449
1950,2,97231
1950,3,97107
1950,4,97018
1950,5,96956
1950,6,96904
1950,7,96861
1950,8,96822
1950,9,96788
1950,10,96757
1950,11,96728
1950,12,96702
1950,13,96674
1950,14,96642
1950,15,96605
1950,16,96563
1950,17,96511
1950,18,96452
1950,19,96388
1950,20,96320
1950,21,96252
1950,22,96184
1950,23,96113
1950,24,96043
1950,25,95975
1950,26,95908
1950,27,95843
1950,28,95778
1950,29,95709
1950,30,95641
1950,31,95570
1950,32,95497
1950,33,95423
1950,34,95346
1950,35,95262
1950,36,95171
1950,37,95075
1950,38,94966
1950,39,94847
1950,40,94724
1950,41,94594
1950,42,94454
1950,43,94298
1950,44,94126
1950,45,93937
1950,46,93733
1950,47,93519
1950,48,93288
1950,49,93043
1950,50,92773
1950,51,92480
1950,52,92164
1950,53,91818
1950,54,91443
1950,55,91048
1950,56,90625
1950,57,90177
1950,58,89699
1950,59,89190
1950,60,88643
1950,61,88068
1950,62,87451
1950,63,86787
1950,64,86068
1950,65,85293
1950,66,84457
1950,67,83585
1950,68,82651
1950,69,81654
1950,70,80589
1950,71,79445
1950,72,78211
1950,73,76881
1950,74,75451
1950,75,73913
1950,76,72251
1950,77,70449
1950,78,68506
1950,79,66425
1950,80,64202
1950,81,61827
1950,82,59286
1950,83,56566
1950,84,53654
1950,85,50543
1950,86,47238
1950,87,43761
1950,88,40146
1950,89,36439
1950,90,32691
1950,91,28960
1950,92,25305
1950,93,21782
1950,94,18446
1950,95,15344
1950,96,12535
1950,97,10054
1950,98,7922
1950,99,6135
1950,100,4675
1950,101,3502
1950,102,2575
1950,103,1856
1950,104,1309
1950,105,902
1950,106,607
1950,107,397
1950,108,252
1950,109,155
1950,110,92
1950,111,53
1950,112,29
1950,113,15
1950,114,8
1950,115,4
1950,116,2
1950,117,1
1950,118,0
1950,119,0
1951,0,100000
1951,1,97510
1951,2,97301
1951,3,97191
1951,4,97113
1951,5,97051
1951,6,97000
1951,7,96956
1951,8,96918
1951,9,96884
1951,10,96853
1951,11,96826
1951,12,96799
1951,13,96771
1951,14,96739
1951,15,96704
1951,16,96658
1951,17,96606
1951,18,96545
1951,19,96478
1951,20,96411
1951,21,96344
1951,22,96274
1951,23,96205
1951,24,96139
1951,25,96073
1951,26,96009
1951,27,95944
1951,28,95877
1951,29,95811
1951,30,95743
1951,31,95673
1951,32,95602
1951,33,95530
1951,34,95451
1951,35,95366
1951,36,95275
1951,37,95173
1951,38,95062
1951,39,94947
1951,40,94825
1951,41,94694
1951,42,94549
1951,43,94390
1951,44,94217
1951,45,94027
1951,46,93828
1951,47,93614
1951,48,93387
1951,49,93137
1951,50,92866
1951,51,92571
1951,52,92250
1951,53,91903
1951,54,91537
1951,55,91140
1951,56,90721
1951,57,90276
1951,58,89805
1951,59,89298
1951,60,88763
1951,61,88188
1951,62,87569
1951,63,86901
1951,64,86177
1951,65,85399
1951,66,84592
1951,67,83729
1951,68,82805
1951,69,81817
1951,70,80761
1951,71,79627
1951,72,78403
1951,73,77083
1951,74,75663
1951,75,74136
1951,76,72484
1951,77,70692
1951,78,68760
1951,79,66689
1951,80,64478
1951,81,62116
1951,82,59588
1951,83,56879
1951,84,53975
1951,85,50866
1951,86,47560
1951,87,44078
1951,88,40455
1951,89,36737
1951,90,32976
1951,91,29231
1951,92,25560
1951,93,22020
1951,94,18664
1951,95,15542
1951,96,12710
1951,97,10208
1951,98,8053
1951,99,6246
1951,100,4767
1951,101,3576
1951,102,2634
1951,103,1902
1951,104,1345
1951,105,929
1951,106,626
1951,107,410
1951,108,261
1951,109,161
1951,110,96
1951,111,55
1951,112,30
1951,113,16
1951,114,8
1951,115,4
1951,116,2
1951,117,1
1951,118,0
1951,119,0
1952,0,100000
1952,1,97502
1952,2,97319
1952,3,97215
1952,4,97138
1952,5,97078
1952,6,97027
1952,7,96984
1952,8,96945
1952,9,96911
1952,10,96882
1952,11,96854
1952,12,96827
1952,13,96799
1952,14,96769
1952,15,96731
1952,16,96686
1952,17,96631
1952,18,96567
1952,19,96502
1952,20,96435
1952,21,96367
1952,22,96299
1952,23,96234
1952,24,96169
1952,25,96106
1952,26,96042
1952,27,95976
1952,28,95912
1952,29,95845
1952,30,95778
1952,31,95711
1952,32,95642
1952,33,95568
1952,34,95487
1952,35,95401
1952,36,95305
1952,37,95202
1952,38,95095
1952,39,94980
1952,40,94856
1952,41,94721
1952,42,94573
1952,43,94413
1952,44,94235
1952,45,94049
1952,46,93852
1952,47,93642
1952,48,93410
1952,49,93158
1952,50,92882
1952,51,92583
1952,52,92260
1952,53,91921
1952,54,91547
1952,55,91154
1952,56,90738
1952,57,90300
1952,58,89828
1952,59,89328
1952,60,88790
1952,61,88211
1952,62,87589
1952,63,86911
1952,64,86184
1952,65,85437
1952,66,84641
1952,67,83787
1952,68,82872
1952,69,81894
1952,70,80849
1952,71,79725
1952,72,78511
1952,73,77203
1952,74,75795
1952,75,74279
1952,76,72638
1952,77,70859
1952,78,68939
1952,79,66881
1952,80,64684
1952,81,62338
1952,82,59825
1952,83,57130
1952,84,54236
1952,85,51134
1952,86,47830
1952,87,44347
1952,88,40719
1952,89,36994
1952,90,33226
1952,91,29471
1952,92,25788
1952,93,22234
1952,94,18863
1952,95,15723
1952,96,12873
1952,97,10351
1952,98,8177
1952,99,6351
1952,100,4854
1952,101,3648
1952,102,2692
1952,103,1947
1952,104,1379
1952,105,955
1952,106,645
1952,107,424
1952,108,271
1952,109,168
1952,110,100
1952,111,58
1952,112,32
1952,113,17
1952,114,8
1952,115,4
1952,116,2
1952,117,1
1952,118,0
1952,119,0
1953,0,100000
1953,1,97571
1953,2,97402
1953,3,97308
1953,4,97242
1953,5,97183
1953,6,97132
1953,7,97088
1953,8,97049
1953,9,97017
1953,10,96986
1953,11,96959
1953,12,96932
1953,13,96905
1953,14,96874
1953,15,96837
1953,16,96790
1953,17,96732
1953,18,96670
1953,19,96604
1953,20,96538
1953,21,96471
1953,22,96408
1953,23,96343
1953,24,96281
1953,25,96218
1953,26,96153
1953,27,96089
1953,28,96025
1953,29,95959
1953,30,95894
1953,31,95829
1953,32,95758
1953,33,95683
1953,34,95600
1953,35,95510
1953,36,95413
1953,37,95313
1953,38,95204
1953,39,95087
1953,40,94960
1953,41,94822
1953,42,94673
1953,43,94506
1953,44,94332
1953,45,94148
1953,46,93953
1953,47,93738
1953,48,93504
1953,49,93245
1953,50,92964
1953,51,92664
1953,52,92347
1953,53,91996
1953,54,91625
1953,55,91234
1953,56,90823
1953,57,90381
1953,58,89912
1953,59,89406
1953,60,88862
1953,61,88279
1953,62,87644
1953,63,86963
1953,64,86268
1953,65,85530
1953,66,84742
1953,67,83897
1953,68,82991
1953,69,82021
1953,70,80985
1953,71,79870
1953,72,78667
1953,73,77368
1953,74,75970
1953,75,74465
1953,76,72835
1953,77,71066
1953,78,69156
1953,79,67111
1953,80,64927
1953,81,62594
1953,82,60095
1953,83,57412
1953,84,54527
1953,85,51430
1953,86,48127
1953,87,44640
1953,88,41006
1953,89,37273
1953,90,33494
1953,91,29727
1953,92,26031
1953,93,22461
1953,94,19073
1953,95,15914
1953,96,13043
1953,97,10501
1953,98,8306
1953,99,6460
1953,100,4945
1953,101,3722
1953,102,2751
1953,103,1994
1953,104,1415
1953,105,982
1953,106,665
1953,107,438
1953,108,280
1953,109,174
1953,110,104
1953,111,60
1953,112,33
1953,113,18
1953,114,9
1953,115,4
1953,116,2
1953,117,1
1953,118,0
1953,119,0
1954,0,100000
1954,1,97672
1954,2,97508
1954,3,97414
1954,4,97341
1954,5,97280
1954,6,97228
1954,7,97184
1954,8,97148
1954,9,97114
1954,10,97084
1954,11,97057
1954,12,97032
1954,13,97005
1954,14,96974
1954,15,96936
1954,16,96886
1954,17,96831
1954,18,96768
1954,19,96703
1954,20,96637
1954,21,96575
1954,22,96512
1954,23,96451
1954,24,96388
1954,25,96324
1954,26,96261
1954,27,96198
1954,28,96133
1954,29,96071
1954,30,96008
1954,31,95941
1954,32,95870
1954,33,95791
1954,34,95706
1954,35,95615
1954,36,95520
1954,37,95418
1954,38,95307
1954,39,95188
1954,40,95058
1954,41,94918
1954,42,94762
1954,43,94599
1954,44,94427
1954,45,94245
1954,46,94045
1954,47,93828
1954,48,93585
1954,49,93321
1954,50,93040
1954,51,92743
1954,52,92414
1954,53,92066
1954,54,91697
1954,55,91308
1954,56,90892
1954,57,90453
1954,58,89977
1954,59,89463
1954,60,88915
1954,61,88319
1954,62,87679
1954,63,87029
1954,64,86343
1954,65,85614
1954,66,84834
1954,67,83997
1954,68,83099
1954,69,82139
1954,70,81111
1954,71,80005
1954,72,78811
1954,73,77523
1954,74,76135
1954,75,74640
1954,76,73021
1954,77,71262
1954,78,69364
1954,79,67330
1954,80,65159
1954,81,62840
1954,82,60355
1954,83,57685
1954,84,54809
1954,85,51718
1954,86,48415
1954,87,44925
1954,88,41286
1954,89,37545
1954,90,33757
1954,91,29979
1954,92,26269
1954,93,22685
1954,94,19280
1954,95,16103
1954,96,13213
1954,97,10649
1954,98,8435
1954,99,6569
1954,100,5036
1954,101,3797
1954,102,2811
1954,103,2041
1954,104,1451
1954,105,1009
1954,106,685
1954,107,452
1954,108,290
1954,109,181
1954,110,109
1954,111,63
1954,112,35
1954,113,19
1954,114,9
1954,115,5
1954,116,2
1954,117,1
1954,118,0
1954,119,0
1955,0,100000
1955,1,97692
1955,2,97525
1955,3,97431
1955,4,97356
1955,5,97296
1955,6,97245
1955,7,97203
1955,8,97166
1955,9,97133
1955,10,97104
1955,11,97078
1955,12,97053
1955,13,97027
1955,14,96995
1955,15,96955
1955,16,96908
1955,17,96851
1955,18,96790
1955,19,96725
1955,20,96664
1955,21,96603
1955,22,96543
1955,23,96481
1955,24,96417
1955,25,96355
1955,26,96293
1955,27,96230
1955,28,96170
1955,29,96108
1955,30,96045
1955,31,95978
1955,32,95903
1955,33,95823
1955,34,95738
1955,35,95647
1955,36,95552
1955,37,95447
1955,38,95335
1955,39,95213
1955,40,95080
1955,41,94935
1955,42,94783
1955,43,94623
1955,44,94452
1955,45,94267
1955,46,94065
1955,47,93839
1955,48,93592
1955,49,93327
1955,50,93048
1955,51,92742
1955,52,92416
1955,53,92070
1955,54,91701
1955,55,91307
1955,56,90895
1955,57,90448
1955,58,89965
1955,59,89446
1955,60,88885
1955,61,88285
1955,62,87675
1955,63,87034
1955,64,86356
1955,65,85636
1955,66,84865
1955,67,84036
1955,68,83147
1955,69,82195
1955,70,81176
1955,71,80081
1955,72,78897
1955,73,77619
1955,74,76242
1955,75,74759
1955,76,73151
1955,77,71404
1955,78,69518
1955,79,67497
1955,80,65341
1955,81,63037
1955,82,60568
1955,83,57912
1955,84,55048
1955,85,51964
1955,86,48665
1955,87,45176
1955,88,41534
1955,89,37788
1955,90,33993
1955,91,30207
1955,92,26488
1955,93,22892
1955,94,19473
1955,95,16280
1955,96,13372
1955,97,10791
1955,98,8558
1955,99,6674
1955,100,5124
1955,101,3869
1955,102,2869
1955,103,2087
1955,104,1487
1955,105,1036
1955,106,704
1955,107,467
1955,108,300
1955,109,187
1955,110,113
1955,111,66
1955,112,37
1955,113,20
1955,114,10
1955,115,5
1955,116,2
1955,117,1
1955,118,0
1955,119,0
1956,0,100000
1956,1,97736
1956,2,97563
1956,3,97466
1956,4,97397
1956,5,97338
1956,6,97290
1956,7,97248
1956,8,97212
1956,9,97180
1956,10,97152
1956,11,97126
1956,12,97101
1956,13,97075
1956,14,97042
1956,15,97004
1956,16,96956
1956,17,96900
1956,18,96839
1956,19,96779
1956,20,96720
1956,21,96661
1956,22,96600
1956,23,96537
1956,24,96476
1956,25,96414
1956,26,96353
1956,27,96294
1956,28,96234
1956,29,96174
1956,30,96111
1956,31,96041
1956,32,95964
1956,33,95885
1956,34,95798
1956,35,95708
1956,36,95610
1956,37,95506
1956,38,95390
1956,39,95265
1956,40,95129
1956,41,94988
1956,42,94839
1956,43,94680
1956,44,94507
1956,45,94318
1956,46,94109
1956,47,93878
1956,48,93630
1956,49,93367
1956,50,93081
1956,51,92778
1956,52,92454
1956,53,92106
1956,54,91732
1956,55,91343
1956,56,90924
1956,57,90470
1956,58,89982
1956,59,89451
1956,60,88885
1956,61,88310
1956,62,87707
1956,63,87073
1956,64,86404
1956,65,85692
1956,66,84929
1956,67,84108
1956,68,83227
1956,69,82283
1956,70,81273
1956,71,80186
1956,72,79012
1956,73,77744
1956,74,76377
1956,75,74905
1956,76,73308
1956,77,71572
1956,78,69697
1956,79,67689
1956,80,65545
1956,81,63256
1956,82,60802
1956,83,58160
1956,84,55306
1956,85,52228
1956,86,48932
1956,87,45441
1956,88,41795
1956,89,38044
1956,90,34242
1956,91,30446
1956,92,26716
1956,93,23107
1956,94,19673
1956,95,16463
1956,96,13537
1956,97,10937
1956,98,8684
1956,99,6782
1956,100,5215
1956,101,3944
1956,102,2930
1956,103,2135
1956,104,1524
1956,105,1064
1956,106,725
1956,107,481
1956,108,311
1956,109,194
1956,110,118
1956,111,69
1956,112,39
1956,113,21
1956,114,11
1956,115,5
1956,116,2
1956,117,1
1956,118,0
1956,119,0
1957,0,100000
1957,1,97696
1957,2,97528
1957,3,97438
1957,4,97367
1957,5,97311
1957,6,97264
1957,7,97223
1957,8,97188
1957,9,97157
1957,10,97129
1957,11,97103
1957,12,97078
1957,13,97051
1957,14,97020
1957,15,96981
1957,16,96934
1957,17,96878
1957,18,96822
1957,19,96765
1957,20,96707
1957,21,96647
1957,22,96585
1957,23,96524
1957,24,96464
1957,25,96404
1957,26,96346
1957,27,96288
1957,28,96230
1957,29,96170
1957,30,96104
1957,31,96032
1957,32,95957
1957,33,95874
1957,34,95789
1957,35,95697
1957,36,95600
1957,37,95493
1957,38,95374
1957,39,95246
1957,40,95115
1957,41,94978
1957,42,94830
1957,43,94669
1957,44,94492
1957,45,94299
1957,46,94085
1957,47,93854
1957,48,93607
1957,49,93340
1957,50,93057
1957,51,92756
1957,52,92430
1957,53,92077
1957,54,91709
1957,55,91315
1957,56,90892
1957,57,90433
1957,58,89933
1957,59,89398
1957,60,88852
1957,61,88283
1957,62,87687
1957,63,87062
1957,64,86401
1957,65,85697
1957,66,84943
1957,67,84130
1957,68,83257
1957,69,82321
1957,70,81320
1957,71,80243
1957,72,79078
1957,73,77821
1957,74,76465
1957,75,75004
1957,76,73419
1957,77,71695
1957,78,69832
1957,79,67837
1957,80,65709
1957,81,63435
1957,82,60997
1957,83,58370
1957,84,55528
1957,85,52459
1957,86,49167
1957,87,45677
1957,88,42030
1957,89,38275
1957,90,34468
1957,91,30666
1957,92,26927
1957,93,23308
1957,94,19861
1957,95,16637
1957,96,13694
1957,97,11076
1957,98,8806
1957,99,6886
1957,100,5303
1957,101,4016
1957,102,2988
1957,103,2182
1957,104,1560
1957,105,1091
1957,106,745
1957,107,496
1957,108,321
1957,109,201
1957,110,122
1957,111,72
1957,112,40
1957,113,22
1957,114,11
1957,115,5
1957,116,3
1957,117,1
1957,118,0
1957,119,0
1958,0,100000
1958,1,97628
1958,2,97471
1958,3,97379
1958,4,97313
1958,5,97261
1958,6,97214
1958,7,97174
1958,8,97139
1958,9,97108
1958,10,97080
1958,11,97054
1958,12,97029
1958,13,97003
1958,14,96972
1958,15,96934
1958,16,96887
1958,17,96836
1958,18,96782
1958,19,96726
1958,20,96666
1958,21,96605
1958,22,96546
1958,23,96486
1958,24,96428
1958,25,96371
1958,26,96315
1958,27,96259
1958,28,96201
1958,29,96139
1958,30,96070
1958,31,95998
1958,32,95920
1958,33,95839
1958,34,95753
1958,35,95663
1958,36,95563
1958,37,95452
1958,38,95333
1958,39,95210
1958,40,95084
1958,41,94947
1958,42,94797
1958,43,94633
1958,44,94453
1958,45,94255
1958,46,94042
1958,47,93811
1958,48,93562
1958,49,93298
1958,50,93018
1958,51,92716
1958,52,92386
1958,53,92039
1958,54,91667
1958,55,91272
1958,56,90844
1958,57,90376
1958,58,89871
1958,59,89352
1958,60,88811
1958,61,88247
1958,62,87659
1958,63,87042
1958,64,86390
1958,65,85695
1958,66,84948
1958,67,84143
1958,68,83278
1958,69,82351
1958,70,81358
1958,71,80290
1958,72,79136
1958,73,77889
1958,74,76544
1958,75,75094
1958,76,73520
1958,77,71808
1958,78,69958
1958,79,67977
1958,80,65863
1958,81,63605
1958,82,61183
1958,83,58571
1958,84,55742
1958,85,52681
1958,86,49394
1958,87,45907
1958,88,42259
1958,89,38501
1958,90,34689
1958,91,30881
1958,92,27134
1958,93,23505
1958,94,20047
1958,95,16808
1958,96,13850
1958,97,11215
1958,98,8927
1958,99,6991
1958,100,5391
1958,101,4089
1958,102,3048
1958,103,2229
1958,104,1597
1958,105,1119
1958,106,766
1958,107,511
1958,108,332
1958,109,209
1958,110,127
1958,111,75
1958,112,42
1958,113,23
1958,114,12
1958,115,6
1958,116,3
1958,117,1
1958,118,1
1958,119,0
1959,0,100000
1959,1,97695
1959,2,97535
1959,3,97446
1959,4,97379
1959,5,97323
1959,6,97278
1959,7,97238
1959,8,97203
1959,9,97173
1959,10,97144
1959,11,97119
1959,12,97095
1959,13,97069
1959,14,97038
1959,15,97000
1959,16,96957
1959,17,96908
1959,18,96855
1959,19,96796
1959,20,96736
1959,21,96678
1959,22,96619
1959,23,96562
1959,24,96506
1959,25,96451
1959,26,96396
1959,27,96340
1959,28,96280
1959,29,96215
1959,30,96146
1959,31,96072
1959,32,95997
1959,33,95916
1959,34,95831
1959,35,95738
1959,36,95635
1959,37,95523
1959,38,95409
1959,39,95292
1959,40,95165
1959,41,95027
1959,42,94875
1959,43,94708
1959,44,94524
1959,45,94326
1959,46,94114
1959,47,93883
1959,48,93636
1959,49,93375
1959,50,93093
1959,51,92787
1959,52,92464
1959,53,92115
1959,54,91744
1959,55,91344
1959,56,90908
1959,57,90435
1959,58,89942
1959,59,89425
1959,60,88888
1959,61,88330
1959,62,87748
1959,63,87138
1959,64,86493
1959,65,85805
1959,66,85065
1959,67,84268
1959,68,83409
1959,69,82488
1959,70,81503
1959,71,80443
1959,72,79297
1959,73,78058
1959,74,76723
1959,75,75282
1959,76,73718
1959,77,72015
1959,78,70175
1959,79,68204
1959,80,66102
1959,81,63857
1959,82,61448
1959,83,58847
1959,84,56027
1959,85,52971
1959,86,49685
1959,87,46194
1959,88,42541
1959,89,38776
1959,90,34955
1959,91,31136
1959,92,27377
1959,93,23733
1959,94,20258
1959,95,17001
1959,96,14024
1959,97,11369
1959,98,9061
1959,99,7105
1959,100,5486
1959,101,4168
1959,102,3111
1959,103,2279
1959,104,1636
1959,105,1149
1959,106,788
1959,107,527
1959,108,343
1959,109,216
1959,110,132
1959,111,78
1959,112,44
1959,113,24
1959,114,12
1959,115,6
1959,116,3
1959,117,1
1959,118,1
1959,119,0
1960,0,100000
1960,1,97738
1960,2,97589
1960,3,97501
1960,4,97433
1960,5,97382
1960,6,97336
1960,7,97296
1960,8,97261
1960,9,97229
1960,10,97202
1960,11,97178
1960,12,97154
1960,13,97128
1960,14,97097
1960,15,97062
1960,16,97021
1960,17,96973
1960,18,96917
1960,19,96858
1960,20,96801
1960,21,96743
1960,22,96687
1960,23,96632
1960,24,96578
1960,25,96524
1960,26,96470
1960,27,96412
1960,28,96349
1960,29,96283
1960,30,96214
1960,31,96142
1960,32,96066
1960,33,95987
1960,34,95900
1960,35,95804
1960,36,95700
1960,37,95594
1960,38,95486
1960,39,95368
1960,40,95240
1960,41,95101
1960,42,94946
1960,43,94775
1960,44,94591
1960,45,94396
1960,46,94183
1960,47,93954
1960,48,93712
1960,49,93449
1960,50,93166
1960,51,92867
1960,52,92542
1960,53,92195
1960,54,91820
1960,55,91414
1960,56,90974
1960,57,90510
1960,58,90019
1960,59,89504
1960,60,88971
1960,61,88419
1960,62,87844
1960,63,87241
1960,64,86604
1960,65,85923
1960,66,85189
1960,67,84398
1960,68,83546
1960,69,82632
1960,70,81654
1960,71,80601
1960,72,79463
1960,73,78233
1960,74,76906
1960,75,75474
1960,76,73919
1960,77,72225
1960,78,70395
1960,79,68435
1960,80,66344
1960,81,64111
1960,82,61715
1960,83,59126
1960,84,56314
1960,85,53262
1960,86,49977
1960,87,46484
1960,88,42825
1960,89,39053
1960,90,35222
1960,91,31392
1960,92,27620
1960,93,23962
1960,94,20471
1960,95,17196
1960,96,14199
1960,97,11524
1960,98,9196
1960,99,7220
